client_id,Delinquent90
75309,0.017937681487736064
75310,0.017937681487736064
75311,0.2543421365691173
75312,0.017937681487736064
75313,0.09468192789846609
75314,0.017937681487736064
75315,0.017937681487736064
75316,0.09468192789846609
75317,0.017937681487736064
75318,0.08438287153652393
75319,0.017937681487736064
75320,0.2543421365691173
75321,0.017937681487736064
75322,0.017937681487736064
75323,0.08438287153652393
75324,0.017937681487736064
75325,0.09468192789846609
75326,0.017937681487736064
75327,0.08438287153652393
75328,0.017937681487736064
75329,0.017937681487736064
75330,0.017937681487736064
75331,0.017937681487736064
75332,0.017937681487736064
75333,0.09468192789846609
75334,0.017937681487736064
75335,0.09468192789846609
75336,0.09468192789846609
75337,0.26498422712933756
75338,0.017937681487736064
75339,0.09468192789846609
75340,0.017937681487736064
75341,0.017937681487736064
75342,0.017937681487736064
75343,0.017937681487736064
75344,0.09468192789846609
75345,0.09468192789846609
75346,0.017937681487736064
75347,0.08438287153652393
75348,0.017937681487736064
75349,0.017937681487736064
75350,0.017937681487736064
75351,0.017937681487736064
75352,0.017937681487736064
75353,0.017937681487736064
75354,0.505125284738041
75355,0.017937681487736064
75356,0.017937681487736064
75357,0.017937681487736064
75358,0.017937681487736064
75359,0.017937681487736064
75360,0.017937681487736064
75361,0.3396778916544656
75362,0.017937681487736064
75363,0.017937681487736064
75364,0.017937681487736064
75365,0.017937681487736064
75366,0.017937681487736064
75367,0.017937681487736064
75368,0.017937681487736064
75369,0.09468192789846609
75370,0.017937681487736064
75371,0.09468192789846609
75372,0.017937681487736064
75373,0.26498422712933756
75374,0.017937681487736064
75375,0.017937681487736064
75376,0.017937681487736064
75377,0.09468192789846609
75378,0.017937681487736064
75379,0.017937681487736064
75380,0.017937681487736064
75381,0.017937681487736064
75382,0.08438287153652393
75383,0.2543421365691173
75384,0.017937681487736064
75385,0.09468192789846609
75386,0.017937681487736064
75387,0.09468192789846609
75388,0.017937681487736064
75389,0.13185378590078328
75390,0.017937681487736064
75391,0.017937681487736064
75392,0.017937681487736064
75393,0.09468192789846609
75394,0.09468192789846609
75395,0.2543421365691173
75396,0.2543421365691173
75397,0.017937681487736064
75398,0.017937681487736064
75399,0.017937681487736064
75400,0.505125284738041
75401,0.017937681487736064
75402,0.017937681487736064
75403,0.017937681487736064
75404,0.2543421365691173
75405,0.09468192789846609
75406,0.017937681487736064
75407,0.08438287153652393
75408,0.017937681487736064
75409,0.017937681487736064
75410,0.3396778916544656
75411,0.09468192789846609
75412,0.017937681487736064
75413,0.017937681487736064
75414,0.09468192789846609
75415,0.09468192789846609
75416,0.08438287153652393
75417,0.09468192789846609
75418,0.09468192789846609
75419,0.017937681487736064
75420,0.017937681487736064
75421,0.017937681487736064
75422,0.017937681487736064
75423,0.09468192789846609
75424,0.017937681487736064
75425,0.09468192789846609
75426,0.09468192789846609
75427,0.09468192789846609
75428,0.017937681487736064
75429,0.017937681487736064
75430,0.09468192789846609
75431,0.08438287153652393
75432,0.017937681487736064
75433,0.017937681487736064
75434,0.09468192789846609
75435,0.017937681487736064
75436,0.09468192789846609
75437,0.017937681487736064
75438,0.017937681487736064
75439,0.017937681487736064
75440,0.017937681487736064
75441,0.017937681487736064
75442,0.017937681487736064
75443,0.017937681487736064
75444,0.017937681487736064
75445,0.017937681487736064
75446,0.017937681487736064
75447,0.2543421365691173
75448,0.017937681487736064
75449,0.08438287153652393
75450,0.017937681487736064
75451,0.017937681487736064
75452,0.017937681487736064
75453,0.017937681487736064
75454,0.017937681487736064
75455,0.017937681487736064
75456,0.08438287153652393
75457,0.08438287153652393
75458,0.09468192789846609
75459,0.017937681487736064
75460,0.017937681487736064
75461,0.09468192789846609
75462,0.09468192789846609
75463,0.017937681487736064
75464,0.26498422712933756
75465,0.017937681487736064
75466,0.3396778916544656
75467,0.017937681487736064
75468,0.017937681487736064
75469,0.09468192789846609
75470,0.017937681487736064
75471,0.017937681487736064
75472,0.09468192789846609
75473,0.08438287153652393
75474,0.017937681487736064
75475,0.017937681487736064
75476,0.017937681487736064
75477,0.017937681487736064
75478,0.017937681487736064
75479,0.08438287153652393
75480,0.2543421365691173
75481,0.017937681487736064
75482,0.017937681487736064
75483,0.017937681487736064
75484,0.09468192789846609
75485,0.017937681487736064
75486,0.09468192789846609
75487,0.017937681487736064
75488,0.017937681487736064
75489,0.3396778916544656
75490,0.017937681487736064
75491,0.017937681487736064
75492,0.017937681487736064
75493,0.08438287153652393
75494,0.2543421365691173
75495,0.017937681487736064
75496,0.017937681487736064
75497,0.017937681487736064
75498,0.09468192789846609
75499,0.017937681487736064
75500,0.09468192789846609
75501,0.017937681487736064
75502,0.017937681487736064
75503,0.09468192789846609
75504,0.08438287153652393
75505,0.017937681487736064
75506,0.017937681487736064
75507,0.017937681487736064
75508,0.017937681487736064
75509,0.09468192789846609
75510,0.2543421365691173
75511,0.13185378590078328
75512,0.09468192789846609
75513,0.017937681487736064
75514,0.09468192789846609
75515,0.08438287153652393
75516,0.09468192789846609
75517,0.017937681487736064
75518,0.017937681487736064
75519,0.017937681487736064
75520,0.2543421365691173
75521,0.017937681487736064
75522,0.09468192789846609
75523,0.017937681487736064
75524,0.017937681487736064
75525,0.09468192789846609
75526,0.2543421365691173
75527,0.017937681487736064
75528,0.09468192789846609
75529,0.017937681487736064
75530,0.017937681487736064
75531,0.017937681487736064
75532,0.09468192789846609
75533,0.2543421365691173
75534,0.017937681487736064
75535,0.09468192789846609
75536,0.017937681487736064
75537,0.017937681487736064
75538,0.017937681487736064
75539,0.3396778916544656
75540,0.017937681487736064
75541,0.09468192789846609
75542,0.505125284738041
75543,0.505125284738041
75544,0.017937681487736064
75545,0.2543421365691173
75546,0.017937681487736064
75547,0.017937681487736064
75548,0.017937681487736064
75549,0.017937681487736064
75550,0.26498422712933756
75551,0.017937681487736064
75552,0.08438287153652393
75553,0.2543421365691173
75554,0.08438287153652393
75555,0.09468192789846609
75556,0.017937681487736064
75557,0.017937681487736064
75558,0.017937681487736064
75559,0.017937681487736064
75560,0.017937681487736064
75561,0.017937681487736064
75562,0.2543421365691173
75563,0.017937681487736064
75564,0.017937681487736064
75565,0.017937681487736064
75566,0.017937681487736064
75567,0.09468192789846609
75568,0.017937681487736064
75569,0.3396778916544656
75570,0.017937681487736064
75571,0.017937681487736064
75572,0.09468192789846609
75573,0.017937681487736064
75574,0.09468192789846609
75575,0.017937681487736064
75576,0.08438287153652393
75577,0.017937681487736064
75578,0.017937681487736064
75579,0.08438287153652393
75580,0.017937681487736064
75581,0.017937681487736064
75582,0.017937681487736064
75583,0.09468192789846609
75584,0.017937681487736064
75585,0.017937681487736064
75586,0.017937681487736064
75587,0.017937681487736064
75588,0.017937681487736064
75589,0.017937681487736064
75590,0.017937681487736064
75591,0.505125284738041
75592,0.017937681487736064
75593,0.017937681487736064
75594,0.017937681487736064
75595,0.505125284738041
75596,0.09468192789846609
75597,0.09468192789846609
75598,0.017937681487736064
75599,0.017937681487736064
75600,0.09468192789846609
75601,0.017937681487736064
75602,0.017937681487736064
75603,0.017937681487736064
75604,0.09468192789846609
75605,0.017937681487736064
75606,0.017937681487736064
75607,0.13185378590078328
75608,0.08438287153652393
75609,0.017937681487736064
75610,0.017937681487736064
75611,0.017937681487736064
75612,0.017937681487736064
75613,0.017937681487736064
75614,0.017937681487736064
75615,0.017937681487736064
75616,0.017937681487736064
75617,0.505125284738041
75618,0.09468192789846609
75619,0.017937681487736064
75620,0.26498422712933756
75621,0.2543421365691173
75622,0.017937681487736064
75623,0.017937681487736064
75624,0.2543421365691173
75625,0.017937681487736064
75626,0.017937681487736064
75627,0.017937681487736064
75628,0.09468192789846609
75629,0.08438287153652393
75630,0.017937681487736064
75631,0.017937681487736064
75632,0.017937681487736064
75633,0.017937681487736064
75634,0.017937681487736064
75635,0.017937681487736064
75636,0.017937681487736064
75637,0.09468192789846609
75638,0.017937681487736064
75639,0.09468192789846609
75640,0.017937681487736064
75641,0.08438287153652393
75642,0.017937681487736064
75643,0.017937681487736064
75644,0.017937681487736064
75645,0.2543421365691173
75646,0.017937681487736064
75647,0.08438287153652393
75648,0.09468192789846609
75649,0.08438287153652393
75650,0.2543421365691173
75651,0.017937681487736064
75652,0.2543421365691173
75653,0.017937681487736064
75654,0.017937681487736064
75655,0.09468192789846609
75656,0.2543421365691173
75657,0.017937681487736064
75658,0.3396778916544656
75659,0.017937681487736064
75660,0.505125284738041
75661,0.017937681487736064
75662,0.017937681487736064
75663,0.2543421365691173
75664,0.017937681487736064
75665,0.09468192789846609
75666,0.017937681487736064
75667,0.017937681487736064
75668,0.017937681487736064
75669,0.09468192789846609
75670,0.017937681487736064
75671,0.017937681487736064
75672,0.08438287153652393
75673,0.017937681487736064
75674,0.017937681487736064
75675,0.505125284738041
75676,0.09468192789846609
75677,0.09468192789846609
75678,0.017937681487736064
75679,0.017937681487736064
75680,0.017937681487736064
75681,0.017937681487736064
75682,0.09468192789846609
75683,0.017937681487736064
75684,0.017937681487736064
75685,0.017937681487736064
75686,0.2543421365691173
75687,0.017937681487736064
75688,0.017937681487736064
75689,0.017937681487736064
75690,0.017937681487736064
75691,0.017937681487736064
75692,0.017937681487736064
75693,0.017937681487736064
75694,0.08438287153652393
75695,0.08438287153652393
75696,0.017937681487736064
75697,0.017937681487736064
75698,0.2543421365691173
75699,0.09468192789846609
75700,0.017937681487736064
75701,0.017937681487736064
75702,0.09468192789846609
75703,0.09468192789846609
75704,0.017937681487736064
75705,0.017937681487736064
75706,0.017937681487736064
75707,0.26498422712933756
75708,0.017937681487736064
75709,0.2543421365691173
75710,0.08438287153652393
75711,0.09468192789846609
75712,0.2543421365691173
75713,0.2543421365691173
75714,0.09468192789846609
75715,0.017937681487736064
75716,0.017937681487736064
75717,0.017937681487736064
75718,0.09468192789846609
75719,0.017937681487736064
75720,0.017937681487736064
75721,0.017937681487736064
75722,0.017937681487736064
75723,0.017937681487736064
75724,0.017937681487736064
75725,0.017937681487736064
75726,0.017937681487736064
75727,0.09468192789846609
75728,0.017937681487736064
75729,0.017937681487736064
75730,0.017937681487736064
75731,0.017937681487736064
75732,0.017937681487736064
75733,0.017937681487736064
75734,0.2543421365691173
75735,0.13185378590078328
75736,0.505125284738041
75737,0.017937681487736064
75738,0.017937681487736064
75739,0.09468192789846609
75740,0.017937681487736064
75741,0.017937681487736064
75742,0.017937681487736064
75743,0.017937681487736064
75744,0.017937681487736064
75745,0.2543421365691173
75746,0.017937681487736064
75747,0.017937681487736064
75748,0.09468192789846609
75749,0.017937681487736064
75750,0.017937681487736064
75751,0.017937681487736064
75752,0.09468192789846609
75753,0.09468192789846609
75754,0.017937681487736064
75755,0.017937681487736064
75756,0.017937681487736064
75757,0.09468192789846609
75758,0.017937681487736064
75759,0.017937681487736064
75760,0.017937681487736064
75761,0.017937681487736064
75762,0.017937681487736064
75763,0.09468192789846609
75764,0.017937681487736064
75765,0.017937681487736064
75766,0.017937681487736064
75767,0.2543421365691173
75768,0.09468192789846609
75769,0.2543421365691173
75770,0.017937681487736064
75771,0.017937681487736064
75772,0.017937681487736064
75773,0.017937681487736064
75774,0.09468192789846609
75775,0.08438287153652393
75776,0.2543421365691173
75777,0.017937681487736064
75778,0.017937681487736064
75779,0.017937681487736064
75780,0.017937681487736064
75781,0.2543421365691173
75782,0.08438287153652393
75783,0.505125284738041
75784,0.017937681487736064
75785,0.26498422712933756
75786,0.017937681487736064
75787,0.017937681487736064
75788,0.017937681487736064
75789,0.08438287153652393
75790,0.017937681487736064
75791,0.017937681487736064
75792,0.09468192789846609
75793,0.017937681487736064
75794,0.2543421365691173
75795,0.017937681487736064
75796,0.017937681487736064
75797,0.017937681487736064
75798,0.09468192789846609
75799,0.017937681487736064
75800,0.09468192789846609
75801,0.09468192789846609
75802,0.017937681487736064
75803,0.017937681487736064
75804,0.017937681487736064
75805,0.017937681487736064
75806,0.2543421365691173
75807,0.017937681487736064
75808,0.017937681487736064
75809,0.09468192789846609
75810,0.505125284738041
75811,0.2543421365691173
75812,0.017937681487736064
75813,0.09468192789846609
75814,0.017937681487736064
75815,0.017937681487736064
75816,0.2543421365691173
75817,0.08438287153652393
75818,0.017937681487736064
75819,0.017937681487736064
75820,0.017937681487736064
75821,0.017937681487736064
75822,0.017937681487736064
75823,0.017937681487736064
75824,0.017937681487736064
75825,0.017937681487736064
75826,0.017937681487736064
75827,0.2543421365691173
75828,0.08438287153652393
75829,0.09468192789846609
75830,0.017937681487736064
75831,0.017937681487736064
75832,0.13185378590078328
75833,0.017937681487736064
75834,0.017937681487736064
75835,0.09468192789846609
75836,0.017937681487736064
75837,0.017937681487736064
75838,0.017937681487736064
75839,0.09468192789846609
75840,0.017937681487736064
75841,0.08438287153652393
75842,0.017937681487736064
75843,0.09468192789846609
75844,0.09468192789846609
75845,0.017937681487736064
75846,0.017937681487736064
75847,0.017937681487736064
75848,0.2543421365691173
75849,0.017937681487736064
75850,0.017937681487736064
75851,0.017937681487736064
75852,0.09468192789846609
75853,0.09468192789846609
75854,0.017937681487736064
75855,0.017937681487736064
75856,0.017937681487736064
75857,0.13185378590078328
75858,0.09468192789846609
75859,0.2543421365691173
75860,0.09468192789846609
75861,0.017937681487736064
75862,0.2543421365691173
75863,0.09468192789846609
75864,0.017937681487736064
75865,0.08438287153652393
75866,0.017937681487736064
75867,0.017937681487736064
75868,0.017937681487736064
75869,0.017937681487736064
75870,0.09468192789846609
75871,0.017937681487736064
75872,0.09468192789846609
75873,0.017937681487736064
75874,0.017937681487736064
75875,0.13185378590078328
75876,0.017937681487736064
75877,0.017937681487736064
75878,0.017937681487736064
75879,0.017937681487736064
75880,0.017937681487736064
75881,0.017937681487736064
75882,0.017937681487736064
75883,0.017937681487736064
75884,0.017937681487736064
75885,0.017937681487736064
75886,0.017937681487736064
75887,0.017937681487736064
75888,0.08438287153652393
75889,0.017937681487736064
75890,0.017937681487736064
75891,0.2543421365691173
75892,0.017937681487736064
75893,0.017937681487736064
75894,0.017937681487736064
75895,0.2543421365691173
75896,0.017937681487736064
75897,0.017937681487736064
75898,0.017937681487736064
75899,0.017937681487736064
75900,0.017937681487736064
75901,0.017937681487736064
75902,0.017937681487736064
75903,0.017937681487736064
75904,0.017937681487736064
75905,0.09468192789846609
75906,0.09468192789846609
75907,0.09468192789846609
75908,0.017937681487736064
75909,0.017937681487736064
75910,0.09468192789846609
75911,0.017937681487736064
75912,0.017937681487736064
75913,0.017937681487736064
75914,0.09468192789846609
75915,0.017937681487736064
75916,0.017937681487736064
75917,0.09468192789846609
75918,0.017937681487736064
75919,0.2543421365691173
75920,0.017937681487736064
75921,0.26498422712933756
75922,0.26498422712933756
75923,0.2543421365691173
75924,0.09468192789846609
75925,0.017937681487736064
75926,0.505125284738041
75927,0.08438287153652393
75928,0.017937681487736064
75929,0.2543421365691173
75930,0.017937681487736064
75931,0.017937681487736064
75932,0.2543421365691173
75933,0.017937681487736064
75934,0.017937681487736064
75935,0.09468192789846609
75936,0.08438287153652393
75937,0.09468192789846609
75938,0.09468192789846609
75939,0.017937681487736064
75940,0.13185378590078328
75941,0.09468192789846609
75942,0.017937681487736064
75943,0.017937681487736064
75944,0.017937681487736064
75945,0.017937681487736064
75946,0.09468192789846609
75947,0.017937681487736064
75948,0.08438287153652393
75949,0.017937681487736064
75950,0.017937681487736064
75951,0.09468192789846609
75952,0.017937681487736064
75953,0.017937681487736064
75954,0.09468192789846609
75955,0.017937681487736064
75956,0.017937681487736064
75957,0.017937681487736064
75958,0.08438287153652393
75959,0.017937681487736064
75960,0.08438287153652393
75961,0.017937681487736064
75962,0.017937681487736064
75963,0.017937681487736064
75964,0.017937681487736064
75965,0.017937681487736064
75966,0.017937681487736064
75967,0.09468192789846609
75968,0.017937681487736064
75969,0.09468192789846609
75970,0.017937681487736064
75971,0.017937681487736064
75972,0.08438287153652393
75973,0.017937681487736064
75974,0.017937681487736064
75975,0.09468192789846609
75976,0.017937681487736064
75977,0.505125284738041
75978,0.017937681487736064
75979,0.017937681487736064
75980,0.09468192789846609
75981,0.08438287153652393
75982,0.017937681487736064
75983,0.017937681487736064
75984,0.09468192789846609
75985,0.017937681487736064
75986,0.017937681487736064
75987,0.017937681487736064
75988,0.017937681487736064
75989,0.09468192789846609
75990,0.017937681487736064
75991,0.017937681487736064
75992,0.2543421365691173
75993,0.017937681487736064
75994,0.2543421365691173
75995,0.017937681487736064
75996,0.017937681487736064
75997,0.017937681487736064
75998,0.017937681487736064
75999,0.09468192789846609
76000,0.017937681487736064
76001,0.017937681487736064
76002,0.017937681487736064
76003,0.017937681487736064
76004,0.505125284738041
76005,0.017937681487736064
76006,0.08438287153652393
76007,0.017937681487736064
76008,0.09468192789846609
76009,0.017937681487736064
76010,0.017937681487736064
76011,0.017937681487736064
76012,0.017937681487736064
76013,0.017937681487736064
76014,0.017937681487736064
76015,0.017937681487736064
76016,0.017937681487736064
76017,0.2543421365691173
76018,0.08438287153652393
76019,0.017937681487736064
76020,0.017937681487736064
76021,0.017937681487736064
76022,0.017937681487736064
76023,0.017937681487736064
76024,0.017937681487736064
76025,0.017937681487736064
76026,0.017937681487736064
76027,0.017937681487736064
76028,0.017937681487736064
76029,0.017937681487736064
76030,0.09468192789846609
76031,0.505125284738041
76032,0.09468192789846609
76033,0.017937681487736064
76034,0.017937681487736064
76035,0.017937681487736064
76036,0.08438287153652393
76037,0.017937681487736064
76038,0.09468192789846609
76039,0.017937681487736064
76040,0.017937681487736064
76041,0.017937681487736064
76042,0.017937681487736064
76043,0.017937681487736064
76044,0.09468192789846609
76045,0.017937681487736064
76046,0.2543421365691173
76047,0.08438287153652393
76048,0.505125284738041
76049,0.017937681487736064
76050,0.09468192789846609
76051,0.08438287153652393
76052,0.017937681487736064
76053,0.017937681487736064
76054,0.017937681487736064
76055,0.017937681487736064
76056,0.09468192789846609
76057,0.017937681487736064
76058,0.017937681487736064
76059,0.017937681487736064
76060,0.017937681487736064
76061,0.017937681487736064
76062,0.017937681487736064
76063,0.017937681487736064
76064,0.09468192789846609
76065,0.017937681487736064
76066,0.017937681487736064
76067,0.26498422712933756
76068,0.017937681487736064
76069,0.017937681487736064
76070,0.09468192789846609
76071,0.017937681487736064
76072,0.017937681487736064
76073,0.08438287153652393
76074,0.2543421365691173
76075,0.08438287153652393
76076,0.017937681487736064
76077,0.017937681487736064
76078,0.2543421365691173
76079,0.017937681487736064
76080,0.017937681487736064
76081,0.017937681487736064
76082,0.08438287153652393
76083,0.017937681487736064
76084,0.09468192789846609
76085,0.017937681487736064
76086,0.017937681487736064
76087,0.08438287153652393
76088,0.3396778916544656
76089,0.017937681487736064
76090,0.017937681487736064
76091,0.017937681487736064
76092,0.017937681487736064
76093,0.017937681487736064
76094,0.017937681487736064
76095,0.017937681487736064
76096,0.017937681487736064
76097,0.09468192789846609
76098,0.017937681487736064
76099,0.08438287153652393
76100,0.09468192789846609
76101,0.017937681487736064
76102,0.017937681487736064
76103,0.2543421365691173
76104,0.2543421365691173
76105,0.505125284738041
76106,0.08438287153652393
76107,0.017937681487736064
76108,0.09468192789846609
76109,0.2543421365691173
76110,0.08438287153652393
76111,0.017937681487736064
76112,0.017937681487736064
76113,0.017937681487736064
76114,0.017937681487736064
76115,0.017937681487736064
76116,0.08438287153652393
76117,0.09468192789846609
76118,0.09468192789846609
76119,0.08438287153652393
76120,0.017937681487736064
76121,0.017937681487736064
76122,0.017937681487736064
76123,0.017937681487736064
76124,0.017937681487736064
76125,0.017937681487736064
76126,0.2543421365691173
76127,0.2543421365691173
76128,0.08438287153652393
76129,0.017937681487736064
76130,0.09468192789846609
76131,0.017937681487736064
76132,0.017937681487736064
76133,0.017937681487736064
76134,0.017937681487736064
76135,0.08438287153652393
76136,0.3396778916544656
76137,0.09468192789846609
76138,0.017937681487736064
76139,0.017937681487736064
76140,0.017937681487736064
76141,0.09468192789846609
76142,0.09468192789846609
76143,0.2543421365691173
76144,0.09468192789846609
76145,0.017937681487736064
76146,0.017937681487736064
76147,0.017937681487736064
76148,0.017937681487736064
76149,0.017937681487736064
76150,0.09468192789846609
76151,0.017937681487736064
76152,0.017937681487736064
76153,0.017937681487736064
76154,0.017937681487736064
76155,0.2543421365691173
76156,0.017937681487736064
76157,0.017937681487736064
76158,0.017937681487736064
76159,0.017937681487736064
76160,0.09468192789846609
76161,0.017937681487736064
76162,0.2543421365691173
76163,0.017937681487736064
76164,0.09468192789846609
76165,0.017937681487736064
